Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,COMMENT_OBS,Value
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,48.67413
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,47.64999
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,48.1194
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,49.73767
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,49.36142
2001,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,6.31
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,12.00752
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,20.91064
2013,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,20.8
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,18.84101
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,15.37479
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,17.27346
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,19.65563
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,24.17313
2001,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,2.03
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,5.65772
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,8.8594
2013,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,7.1
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,6.63538
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,6.03978
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,7.33642
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,7.80481
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,9.12832
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,13.12648
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,28.02238
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,20.39421
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,19.10925
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,17.89782
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,2.56372
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,1.18133
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,1.87484
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,2.11103
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2018,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.2
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.27595
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,20.49149
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,38.61661
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,31.28807
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,30.73414
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,34.10343
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,1.96796
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,3.27808
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,6.16326
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,7.71369
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,7.07074
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2018,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.46
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.46563
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,32.33991
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,55.91235
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,49.09575
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,46.3989
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,45.72345
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,3.18214
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,None,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,12.40187
