Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,None,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,47.2
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,None,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,46.7
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,None,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,44.3
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,None,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,43.2
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,None,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,42.3
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,None,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,41.5
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,None,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,40.3
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,None,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,39.2
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,None,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,38.2
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,37.9
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,37.8
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,37.9
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,38.7
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,39.8
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,38.4
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,39.2
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,42.2
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,43.9
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,44.1
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,45.3
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,46.7
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,43.8
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,42.7
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,43.3
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,42.3
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,41.8
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,39.6
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,38.6
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,37.7
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,37.0
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,36.0
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,35.0
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,F,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,34.1
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,46.8
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,46.5
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,46.6
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,47.6
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,49.0
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,47.3
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,48.2
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,51.7
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,53.8
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,54.1
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,55.4
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,57.0
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,53.5
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,52.4
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,53.1
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,51.9
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,51.4
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,48.7
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,47.7
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,46.6
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,45.7
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,44.4
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,43.3
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRT,72,M,Y0,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,42.0
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,1950.0
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,1986.0
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2021.0
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2083.0
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2166.0
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2141.0
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2258.0
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2499.0
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2661.0
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2735.0
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2860.0
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2984.0
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2820.0
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2757.0
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2792.0
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2729.0
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2709.0
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2588.0
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2546.0
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2514.0
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2480.0
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2430.0
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2391.0
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,None,Y0,NUMBER,2025-03-19T00:00:00,2023,2335.0
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,F,Y0,NUMBER,2025-03-19T00:00:00,2023,859.0
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,F,Y0,NUMBER,2025-03-19T00:00:00,2023,875.0
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,F,Y0,NUMBER,2025-03-19T00:00:00,2023,891.0
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,F,Y0,NUMBER,2025-03-19T00:00:00,2023,919.0
