Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,COMMENT_OBS,Value
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q4,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.12565
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q4,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.96322
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q4,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.95236
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q4,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,1.01353
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q4,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,1.00218
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q4,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,1.00195
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q4,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.94542
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q4,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.71009
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q4,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.63835
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q4,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.52879
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q4,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.49206
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q4,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.62904
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q5,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.89318
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q5,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.02344
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q5,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.01996
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q5,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.96148
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q5,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.9752
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q5,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.87829
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q5,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,1.06212
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q5,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,1.02078
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q5,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.67395
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q5,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.75185
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q5,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,0.50201
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q5,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,1.29805
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q5,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,0.0
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q5,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,0.62959
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q5,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,0.92473
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.26613
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.41051
2012,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.41047
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.34838
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.27992
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.28351
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.07595
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.10184
2012,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.10182
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.14633
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.0735
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.08509
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.00717
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.01445
2012,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.01436
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.02164
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.07971
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,R,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.29893
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,R,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.40097
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,R,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.31035
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,R,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.24871
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,R,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.2682
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,R,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.07865
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,R,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.08831
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,R,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.13104
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,R,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.06902
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,R,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.06698
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,R,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.02071
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,R,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.00959
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,R,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.03189
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,R,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.09778
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,U,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.22039
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,U,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.45938
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,U,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.42747
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,U,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.33591
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,U,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.35261
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,U,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.11654
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,U,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.1105
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,U,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.14733
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,U,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.11267
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,U,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.17691
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,U,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,U,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.02213
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,U,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.03528
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,None,None,U,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.10136
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.19661
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.37378
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.28317
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.2711
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.24612
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.05364
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.02835
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.04894
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.04488
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.01039
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,R,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.22438
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,R,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.35772
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,R,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.22166
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,R,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.26199
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,R,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.19202
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,R,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,0.0
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,R,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,0.03696
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,R,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,0.0
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,R,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,0.02704
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,R,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,0.01894
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,R,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,R,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,R,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,R,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.02075
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,U,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.15806
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,U,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.50945
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,U,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.42165
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,U,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.25213
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,U,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.41938
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,U,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,U,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.09911
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_AWP_CPRA,204,F,None,U,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.02455
