Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2019,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,5.82580347791162
2020,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,14.4411167031815
2021,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,8.51725047728557
2022,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,3.47993878829698
2023,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,5.63873790734215
2000,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,7.5324008913808
2001,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.38680473746319
2002,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.31949319163508
2003,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,2.70886495518994
2004,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.04223969589074
2005,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,2.07962524171728
2006,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.36351725069318
2007,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,3.76121645513162
2008,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.33776466584345
2009,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,2.83264246375042
2010,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,2.04837609667361
2011,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,3.74555537718064
2012,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,1.91413431197212
2013,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.04816645195784
2014,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,3.68485765055205
2015,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,5.25108574133961
2016,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,1.93420456247351
2017,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,3.49999999999999
2018,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,3.49999999999999
2019,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,3.49999999925812
2020,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,3.2300000015
2021,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.79999999970192
2022,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.95121146471283
2023,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.03287784511031
2000,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-10.5685482847301
2001,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.78823107072634
2002,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,10.0236715378038
2003,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,1.79784592211563
2004,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-5.20908453826634
2005,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,10.0327609821667
2006,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-0.295107913392272
2007,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,27.2349003817109
2008,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,10.0926544147252
2009,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-4.86468263369585
2010,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.79778894126548
2011,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-9.7106909750689
2012,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,24.0956971768593
2013,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,22.7322185106604
2014,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,24.9426904491939
2015,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-20.095907018424
2016,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,13.4812801388143
2017,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,7.0
2018,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.99999999999999
2019,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,8.61455786939371
2020,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-24.9650056342879
2021,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,12.5505962333322
2022,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,19.0815457797462
2023,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,6.2244024922
2000,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-5.82767029419647
2001,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,22.5196766946539
2002,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-12.1214391470429
2003,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,6.42348197584937
2004,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,6.68843608771157
2005,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-22.6514103619669
2006,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,10.4526391786694
2007,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,30.9474306037274
2008,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-8.79297923277427
2009,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,11.8007356874552
2010,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,8.67083242215409
2011,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,5.11347951391599
2012,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.98452151285504
2013,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,40.6684099518049
2014,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,9.23229093947022
2015,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,13.9455123870415
2016,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,1.56873505378132
2017,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,24.7414437183254
2018,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,15.9170371355238
2019,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,10.0204384290287
2020,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,1.86096695848978
2021,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,17.8523758840658
2022,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,12.8359617326241
2023,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,204,PT,2025-03-19T00:00:00,2023,15.8856503752506
2000,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-10.5825534562975
2001,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,13.4468278020094
2002,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-3.44254593888425
2003,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,5.11819291703539
2004,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-3.80175163229244
2005,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-4.40837258371566
2006,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,7.42446224951705
2007,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,30.3021798265837
2008,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.21380627980177
2009,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.74179740244347
2010,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,7.34962107043667
2011,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-4.56659687749637
2012,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,11.3622894637282
2013,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,30.7710051111943
2014,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,14.6916958927912
2015,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-0.967773146801491
2016,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,3.30332906025504
2017,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,14.323232345899
2018,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.8386861710308
2019,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,3.39394794126189
2020,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-19.7928049110094
2021,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,16.7929688414011
2022,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,18.5315979525969
2023,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,204,PT,2025-03-19T00:00:00,2023,8.69996508437052
2000,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,5.85771420543269
2001,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,5.33313570603937
2002,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.64303087074482
2003,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,3.44357677591658
2004,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.42968455385082
2005,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,1.71316456361184
2006,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,3.94373882815798
2007,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,5.98634932177609
2008,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.89657708429647
2009,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,2.31929213912838
2010,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,2.11406472648392
2011,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,2.96375291904201
2012,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.811223315688
2013,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,7.19143372144946
2014,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,6.35767909791932
2015,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,1.77815106030278
2016,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,3.33967342629693
2017,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,5.67156195150444
2018,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,6.69725362180888
2019,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,6.86568662848335
2020,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,3.84879240030133
2021,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,7.1554516457574
2022,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,6.25324491401346
2023,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NY_GDP_MKTP_KD_ZG,204,PT,2025-03-19T00:00:00,2023,6.35282160914288
2000,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,710.207977
2001,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,732.397693
2002,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,693.713227
2003,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,579.897426
2004,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,527.338032
2005,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,527.258363
2006,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,522.425625
2007,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,478.633718
2008,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,446.000041
2009,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,470.293423
2010,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,494.7942622229
2011,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,471.2486257189
2012,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,510.5563384543
2013,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,493.8996238522
2014,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,493.7573298753
2015,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,591.2116979826
2016,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,592.605615063
2017,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,580.6567495879
2018,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,555.4464583982
2019,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,585.9110131804
2020,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,575.5860045109
2021,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,554.5306750331
2022,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,623.7597009112
2023,A,0,"International Monetary Fund, International Financial Statistics, supplemented by World Bank staff estimates.",PA_NUS_ATLS,204,RO,2025-03-19T00:00:00,2023,606.5697501659
2000,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,28.5512057910914
2001,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,27.194202295417
2002,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,27.9662413816201
2003,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,26.7887616317878
2004,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,23.6338626598435
2005,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,24.3009112245372
2006,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,27.921082167737
2007,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,37.7522552869041
2008,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,36.4844386658282
2009,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,33.7727295964945
2010,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,34.9856244947704
2011,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,33.0954235595754
2012,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,33.9455923059169
2013,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,39.8790682348552
2014,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,48.0860145878158
2015,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,37.2579910055464
2016,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,39.3027165072767
2017,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,44.9547686478658
2018,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,54.1212953441283
2019,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,48.5280171484594
2020,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,41.8552923214505
2021,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,46.071009166333
2022,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,49.6099635437359
2023,A,0,"World Trade Organization, and World Bank GDP estimates.",TG_VAL_TOTL_GD_ZS,204,PT,2025-03-19T00:00:00,2023,46.0102532026106
