Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,PRODUCT,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,BASE_PER,Value
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF14,T,2025-03-21T00:00:00,2023,,0.00167
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF14,T,2025-03-21T00:00:00,2023,,0.00132
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF14,T,2025-03-21T00:00:00,2023,,0.0016
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF14,T,2025-03-21T00:00:00,2023,,0.00213
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF14,T,2025-03-21T00:00:00,2023,,0.00244
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF14,T,2025-03-21T00:00:00,2023,,0.00254
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF14,T,2025-03-21T00:00:00,2023,,0.00205
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF14,T,2025-03-21T00:00:00,2023,,0.00026
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF14,T,2025-03-21T00:00:00,2023,,0.00161
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF14,T,2025-03-21T00:00:00,2023,,0.0006
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF14,T,2025-03-21T00:00:00,2023,,0.00056
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF14,T,2025-03-21T00:00:00,2023,,0.00107
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF14,T,2025-03-21T00:00:00,2023,,0.0011
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF14,T,2025-03-21T00:00:00,2023,,0.00111
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF14,T,2025-03-21T00:00:00,2023,,0.00108
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,2.77165
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,2.95415
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,3.50275
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,4.05355
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,3.53168
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,4.85709
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,4.86746
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,4.08559
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,5.0805
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,4.68008
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,4.35311
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,3.45423
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,3.80993
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,4.50925
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,3.4199
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,2.48895
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,2.13849
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,1.61767
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,1.58519
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,1.48785
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,0.25676
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,0.26378
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,0.27288
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF2,T,2025-03-21T00:00:00,2023,,0.27829
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.06319
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.0824
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.08798
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.0531
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.05411
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.05693
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.05682
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.07108
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.08533
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.06668
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.09477
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.08783
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.0666
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.07046
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.0528
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.06171
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.06008
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.046
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.03574
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.06037
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.05943
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.06106
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.06269
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF21,T,2025-03-21T00:00:00,2023,,0.06306
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,2.70846
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,2.87175
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,3.41477
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,4.00045
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,3.47757
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,4.80016
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,4.81064
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,4.0145
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,4.99517
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,4.61341
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,4.25834
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,3.3664
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,3.74333
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,4.43879
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,3.3671
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,2.42724
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,2.07841
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,1.57168
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,1.54945
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,1.42748
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,0.19733
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,0.20272
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,0.21019
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF22,T,2025-03-21T00:00:00,2023,,0.21524
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,19.28777
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,23.78263
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,25.42019
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,25.16912
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,22.12276
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,21.00395
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,30.22273
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,27.41875
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,26.50641
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,15.64433
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,18.2536
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,18.43547
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,16.14644
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,17.22055
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,17.2206
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,12.91428
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,12.73919
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,13.58103
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,14.15026
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,13.50775
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,9.50399
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,9.89922
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,10.08364
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF3,T,2025-03-21T00:00:00,2023,,10.00622
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.56051
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.54088
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.54481
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.46199
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.50025
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.52937
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.50759
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.42858
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.45484
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.36018
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.44558
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.31349
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.62654
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.64448
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.67157
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.80018
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.70931
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.82895
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.88318
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.72274
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.53835
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.5475
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.54577
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF4,T,2025-03-21T00:00:00,2023,,0.52993
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.56051
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.54088
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.54481
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.46199
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.50025
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.52937
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.50759
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.42858
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.45484
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.36018
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.44558
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.31349
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.62654
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.64448
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.67157
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.79951
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.70931
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.82895
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.88318
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.72274
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.53835
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.5475
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.54577
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF41,T,2025-03-21T00:00:00,2023,,0.52993
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.00068
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,72,MF422,T,2025-03-21T00:00:00,2023,,0.0
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,5.57649
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,6.5825
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,6.71546
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,6.53726
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,5.79476
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,5.72084
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,6.9912
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,6.18745
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,6.13044
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,5.05191
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,5.16043
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,4.85352
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,4.45181
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,4.34581
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,3.9528
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,3.35654
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,3.09562
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,3.06109
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,3.11253
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,2.90597
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,2.30079
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,2.16428
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,2.11298
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,72,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,2.06698
